ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
15854,None,TalkBack.Year1.Keene.Spring.030620,44,It is one number next to the decimal point which makes it ones,None
15855,None,TalkBack.Year1.Keene.Spring.030620,44,If you wrote it the first time and then doublechecked your answer the second time you might see Whoa this isnt the ones,None
15856,None,TalkBack.Year1.Keene.Spring.030620,44,I did something wrong,None
15857,None,TalkBack.Year1.Keene.Spring.030620,44,So make sure youre doing that doublechecking,None
15858,None,TalkBack.Year1.Keene.Spring.030620,45,Our last problem,None
15859,None,TalkBack.Year1.Keene.Spring.030620,45,Come over to my book again erase your number,None
15860,None,TalkBack.Year1.Keene.Spring.030620,45,I have a two in the hundreds place a four in the thousandths place and a seven in the tenths place,None
15861,None,TalkBack.Year1.Keene.Spring.030620,45,What number am I,Pressing for Accuracy
15862,None,TalkBack.Year1.Keene.Spring.030620,45,I have a two in the hundreds place,None
15863,Keeping Everyone Together,TalkBack.Year1.Keene.Spring.030620,45,Listen carefully because a very small change in what I say changes place value,None
15864,None,TalkBack.Year1.Keene.Spring.030620,45,A four in the hundredths place and a seven in the Sorry a four in the thousandths place,None
15865,None,TalkBack.Year1.Keene.Spring.030620,45,Sorry about that,None
15866,None,TalkBack.Year1.Keene.Spring.030620,45,And a seven in the tenths place,None
15867,Keeping Everyone Together,TalkBack.Year1.Keene.Spring.030620,45,Because I misspoke Ill read it one more time just so were clear,None
15868,None,TalkBack.Year1.Keene.Spring.030620,45,Two in the hundreds place four in the thousandths place and a seven in the tenths place,None
15873,None,TalkBack.Year1.Keene.Spring.030620,46,Now I noticed most students improving,None
15874,None,TalkBack.Year1.Keene.Spring.030620,46,The couple that I saw Ron had the two in the hundredths place and I tried to be really clear in emphasizing that I said hundreds not hundredth,Revoicing
15875,None,TalkBack.Year1.Keene.Spring.030620,46,I tried to be really obvious with that,None
15876,None,TalkBack.Year1.Keene.Spring.030620,46,So you have to listen carefully because the difference is just that TH All right boys and girls,None
15877,None,TalkBack.Year1.Keene.Spring.030620,46,Today were going to be Hold on,None
15878,None,TalkBack.Year1.Keene.Spring.030620,47,Today were going to be working on some word problems or a word problem,None
15879,None,TalkBack.Year1.Keene.Spring.030620,47,I have a little bit of learning to do before we start the word problem,None
15880,None,TalkBack.Year1.Keene.Spring.030620,47,This is one of those twoday pieces,None
15881,None,TalkBack.Year1.Keene.Spring.030620,47,Where the first day we solve the problem and then the second day I look at common errors and we get to improve our problem for our grade,None
15882,None,TalkBack.Year1.Keene.Spring.030620,47,Ill take a volunteer because I left my cards over there and I dont feel like making my way back,None
15883,None,TalkBack.Year1.Keene.Spring.030620,47,Friend can you cap your marker please and put it down,None
15884,None,TalkBack.Year1.Keene.Spring.030620,47,Thank you,None
15886,None,TalkBack.Year1.Keene.Spring.030620,48,Interpreting,None
15888,None,TalkBack.Year1.Keene.Spring.030620,50,Situation,None
15889,None,TalkBack.Year1.Keene.Spring.030620,50,All right so the word interpreting is highlighted,None
15890,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,50,What does interpret mean,Pressing for Accuracy
15891,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,50,What does interpret mean,Pressing for Accuracy
15892,Keeping Everyone Together,TalkBack.Year1.Keene.Spring.030620,50,Talk chat with your partner please,Keeping Everyone Together
15893,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,50,What does interpret mean,Pressing for Accuracy
15894,None,TalkBack.Year1.Keene.Spring.030620,51,Five four three two and one,None
15895,None,TalkBack.Year1.Keene.Spring.030620,51,What do you think Tayden,Pressing for Accuracy
15897,None,TalkBack.Year1.Keene.Spring.030620,53,Okay,None
15898,Keeping Everyone Together,TalkBack.Year1.Keene.Spring.030620,53,Wheres my active listening,None
15899,None,TalkBack.Year1.Keene.Spring.030620,53,Hannah what do you think,Pressing for Accuracy
15901,Restating,TalkBack.Year1.Keene.Spring.030620,55,Convince,Restating
15902,Restating,TalkBack.Year1.Keene.Spring.030620,55,We have guess we have convince,None
15903,None,TalkBack.Year1.Keene.Spring.030620,55,Phoenix what do you think,Pressing for Accuracy
15905,Restating,TalkBack.Year1.Keene.Spring.030620,57,Make,Keeping Everyone Together
15906,Revoicing,TalkBack.Year1.Keene.Spring.030620,57,Okay so we have convince guess and make,Revoicing
15907,None,TalkBack.Year1.Keene.Spring.030620,57,And Ill say none of the above,None
15908,None,TalkBack.Year1.Keene.Spring.030620,57,Interpret means to understand,None
15909,None,TalkBack.Year1.Keene.Spring.030620,57,When were interpreting something we are trying to understand or figure out the meaning,None
15910,None,TalkBack.Year1.Keene.Spring.030620,57,My friends who say Thats what I said good,None
15911,None,TalkBack.Year1.Keene.Spring.030620,57,That means you had it right,None
15912,None,TalkBack.Year1.Keene.Spring.030620,57,You dont need to announce it to theSSthough or you could raise your hand and say when we heard three answers that you disagreed with you could raise your hand and say I think something different,None
15913,None,TalkBack.Year1.Keene.Spring.030620,58,When we interpret something we understand or figure out the meaning,None
15914,Keeping Everyone Together,TalkBack.Year1.Keene.Spring.030620,58,Please tell your partner what does interpret mean,Pressing for Accuracy
15915,None,TalkBack.Year1.Keene.Spring.030620,58,Go,Keeping Everyone Together
15916,None,TalkBack.Year1.Keene.Spring.030620,58,In a little bit youre going to hear a story problem that has to do with fractions and you are going to have to make a drawing to model the situation and then figure out or understand what that drawing and what is going on with the situation,None
15917,None,TalkBack.Year1.Keene.Spring.030620,58,I know I can do this when Class read the first one,None
15918,None,TalkBack.Year1.Keene.Spring.030620,59,Show,None
15919,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,59,What does that mean that you need to do if youre showing,Pressing for Accuracy
15920,None,TalkBack.Year1.Keene.Spring.030620,59,Rory,Keeping Everyone Together
15922,Restating,TalkBack.Year1.Keene.Spring.030620,61,You can show with a picture,Revoicing
15923,Pressing for Accuracy,TalkBack.Year1.Keene.Spring.030620,61,Can we show with anything else other than a picture,Pressing for Accuracy
15924,Revoicing,TalkBack.Year1.Keene.Spring.030620,62,Yes we could show with You mean like words,Keeping Everyone Together
15926,Restating,TalkBack.Year1.Keene.Spring.030620,64,You could show with words,None
15927,Pressing for Accuracy,TalkBack.Year1.Keene.Spring.030620,64,Could we show with numbers,Keeping Everyone Together
15929,Restating,TalkBack.Year1.Keene.Spring.030620,66,We could show with numbers,None
15930,None,TalkBack.Year1.Keene.Spring.030620,66,Now according to our target we have a drawing here,None
15931,Revoicing,TalkBack.Year1.Keene.Spring.030620,66,I think Rory we definitely need to do what Rory said which is the picture piece but we also will have to do those other two pieces too,None
15932,None,TalkBack.Year1.Keene.Spring.030620,66,All right when I point to it read the next success,None
15933,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,67,Whats a number model,Pressing for Accuracy
15934,None,TalkBack.Year1.Keene.Spring.030620,67,Chat with your partner,Keeping Everyone Together
15935,None,TalkBack.Year1.Keene.Spring.030620,68,Five four three two and one,None
15936,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,68,whats a number model,Pressing for Accuracy
15938,Revoicing,TalkBack.Year1.Keene.Spring.030620,70,Okay so a number model is going to be a number some sort of operation and then another number,None
15939,Revoicing,TalkBack.Year1.Keene.Spring.030620,70,The number model is the actual problem that were doing,None
15940,None,TalkBack.Year1.Keene.Spring.030620,70,I see a number model over there,None
15941,None,TalkBack.Year1.Keene.Spring.030620,71,Today yes youre going to have to do a picture but youre also going to have to give a number model to show what that picture represents all right,Keeping Everyone Together
15942,None,TalkBack.Year1.Keene.Spring.030620,71,When I point read,Keeping Everyone Together
15943,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,72,All right so explain,Pressing for Accuracy
15944,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,72,Boys and girls what do I need to use when I explain,Pressing for Accuracy
15946,Restating,TalkBack.Year1.Keene.Spring.030620,74,Words,Restating
15947,Pressing for Accuracy,TalkBack.Year1.Keene.Spring.030620,74,And what kind of words,Pressing for Accuracy
15948,None,TalkBack.Year1.Keene.Spring.030620,75,Yes,None
15949,None,TalkBack.Year1.Keene.Spring.030620,75,Then the final one which actually should be the first one because before you can do all of this stuff you have to do this right here,None
15950,None,TalkBack.Year1.Keene.Spring.030620,75,Were actually going to spend some time today on this part before we solve it,None
15951,None,TalkBack.Year1.Keene.Spring.030620,75,When I point read,None
15952,None,TalkBack.Year1.Keene.Spring.030620,76,Weve been doing this part for a while,None
15953,None,TalkBack.Year1.Keene.Spring.030620,76,Today Im really wanting to emphasize this part,None
15954,None,TalkBack.Year1.Keene.Spring.030620,76,Because a lot of you are annotating and youre underlining and then you still have no clue what the question is asking,None
15955,None,TalkBack.Year1.Keene.Spring.030620,76,If youre just underlining a bunch of stuff and calling it a day because Ms  wants to see underlining but thats not the point,None
15956,None,TalkBack.Year1.Keene.Spring.030620,76,The point of annotating which by the way is underlining plus words the point of annotating is figuring out what is this problem asking me to do,Pressing for Accuracy
15957,None,TalkBack.Year1.Keene.Spring.030620,76,And that is a continued issue so were going to spend some time with strategies for that today,None
15959,None,TalkBack.Year1.Keene.Spring.030620,78,I am arent I,None
15960,None,TalkBack.Year1.Keene.Spring.030620,78,Good point,None
15961,None,TalkBack.Year1.Keene.Spring.030620,78,Good point pointing that out friend,None
15962,None,TalkBack.Year1.Keene.Spring.030620,78,All right,None
15963,None,TalkBack.Year1.Keene.Spring.030620,78,I dont want to spend a ton of time on this because this is a bit confusing in and of itself but before we start our lesson today I want to talk about another point of confusion,None
15964,None,TalkBack.Year1.Keene.Spring.030620,78,And it is confusing,None
15965,None,TalkBack.Year1.Keene.Spring.030620,78,The fifth grade teachers were debating this yesterday when we were having our plan time the fifth grade teachers were debating that poster,None
15966,None,TalkBack.Year1.Keene.Spring.030620,79,Im not having you write down notes for it,None
15967,None,TalkBack.Year1.Keene.Spring.030620,79,Ill put the poster back there so you can take a look at it,None
15968,Pressing for Reasoning,TalkBack.Year1.Keene.Spring.030620,79,I want to talk about before we start looking at our problem today whats the difference between fraction multiplication and fraction subtraction,Pressing for Accuracy
15969,None,TalkBack.Year1.Keene.Spring.030620,79,Because theyre very very easy to mix up,None
15970,None,TalkBack.Year1.Keene.Spring.030620,79,Yes,Keeping Everyone Together
15972,None,TalkBack.Year1.Keene.Spring.030620,80,Pardon,Keeping Everyone Together
15974,Restating,TalkBack.Year1.Keene.Spring.030620,82,Addition,Keeping Everyone Together
15975,None,TalkBack.Year1.Keene.Spring.030620,82,Well addition doesnt seem,None
15977,Restating,TalkBack.Year1.Keene.Spring.030620,84,Subtraction,Restating
15978,None,TalkBack.Year1.Keene.Spring.030620,84,I was like Doesnt seem as confusing,None
15981,None,TalkBack.Year1.Keene.Spring.030620,86,I agree,None
15982,None,TalkBack.Year1.Keene.Spring.030620,86,When we are doing a subtraction problem Im going to ask that you put your marker up on this table until it is time to use it,None
15983,None,TalkBack.Year1.Keene.Spring.030620,86,Thank you,None
15984,Revoicing,TalkBack.Year1.Keene.Spring.030620,86,When we are actually doing the problems like Kevin has said we find a common denominator to subtract,None
15985,None,TalkBack.Year1.Keene.Spring.030620,86,Then multiplication we just multiply across,None
15986,None,TalkBack.Year1.Keene.Spring.030620,86,What is confusing to lots of students is when you have a word problem when do we subtract,Pressing for Accuracy
15987,None,TalkBack.Year1.Keene.Spring.030620,86,When do we multiply,Pressing for Accuracy
15988,None,TalkBack.Year1.Keene.Spring.030620,86,So I have this poster here to help us,None
15989,None,TalkBack.Year1.Keene.Spring.030620,87,When you are subtracting you are taking away,None
15990,None,TalkBack.Year1.Keene.Spring.030620,87,This is where it gets confusing because when youre multiplying in a way youre taking away but the question is  differently,None
15991,None,TalkBack.Year1.Keene.Spring.030620,87,The keywords are going to be really important in figuring out do I subtract or do I multiply,Pressing for Accuracy
