ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
19618,None,TalkBack.Year1.Saunders.Spring.021020-1,18,I did eliminate several of the problems from the review because youre not responsible for those so not every problem from the review is there but most of the problem I think its might be 32 of them or something like that,None
19620,None,TalkBack.Year1.Saunders.Spring.021020-1,19,Its a wee bit cumulative so the primary emphasis is why Im factoring and solving but theres a little vocabulary stuff in there,None
19621,None,TalkBack.Year1.Saunders.Spring.021020-1,19,I think its 12,None
19623,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.021020-1,21,All right so lets refresh our memory on the sentence stems that we used last Friday and I am going to have you work in your teams with this but were not going to change our desks were going to keep the desks like this or just have you turn around in your chairs and so person number one this is your formula and so thats like Brad then Tobias you have two and then three and four,None
19624,None,TalkBack.Year1.Saunders.Spring.021020-1,22,You dont have to answer them in that order so for example if person four says Im ready to go,None
19677,None,TalkBack.Year1.Saunders.Spring.021020-1,51,One two three turning points,Revoicing
19679,None,TalkBack.Year1.Saunders.Spring.021020-1,53,Or local min and max this would be a local minimum and I have another local minimum,None
19680,None,TalkBack.Year1.Saunders.Spring.021020-1,53,In this location I have a minimum and in this location Ive got a minimum as well so we use that term local minimum then over here we have one two three four five,None
19682,None,TalkBack.Year1.Saunders.Spring.021020-1,55,Quintic 51 one two three four turning points and the reason it says at most was because remember something like this could actually look like that,Revoicing
19684,Restating,TalkBack.Year1.Saunders.Spring.021020-1,57,And still be Quintic,Revoicing
19686,None,TalkBack.Year1.Saunders.Spring.021020-1,59,It could,None
19687,None,TalkBack.Year1.Saunders.Spring.021020-1,59,Yes and you have the right idea that its got to be an odd number because its going in different directions,None
19689,None,TalkBack.Year1.Saunders.Spring.021020-1,61,Thats why you could have any degree,None
19690,None,TalkBack.Year1.Saunders.Spring.021020-1,61,Thats the first part of these turning points of polynomial equations,None
19691,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.021020-1,61,Brad could you read number two for us,Keeping Everyone Together
19693,Revoicing,TalkBack.Year1.Saunders.Spring.021020-1,63,Okay so were talking about zeros,None
19694,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,63,Zeros means,Pressing for Accuracy
19696,Restating,TalkBack.Year1.Saunders.Spring.021020-1,65,X intercepts,Restating
19697,None,TalkBack.Year1.Saunders.Spring.021020-1,65,I have one two three Xintercepts,None
19698,None,TalkBack.Year1.Saunders.Spring.021020-1,65,I have three minus one or two turning points,None
19699,None,TalkBack.Year1.Saunders.Spring.021020-1,65,So up here we were looking at the degree of the polynomial,None
19700,None,TalkBack.Year1.Saunders.Spring.021020-1,65,Here Im looking at the Xintercepts the zeros the roots the solution kind of thing and so I see one two three four Xintercepts and I have one two three one less,None
19701,None,TalkBack.Year1.Saunders.Spring.021020-1,65,One two three four five Xintercepts,None
19702,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,65,How many turning points we have for,Pressing for Accuracy
19704,None,TalkBack.Year1.Saunders.Spring.021020-1,67,It also depends though where this polynomial function is,None
19705,None,TalkBack.Year1.Saunders.Spring.021020-1,67,It could be that actually all my turns are up here and I only have one and thats why you see the word exactly for this particular one cause weve counted the number of Xintercept versus at most that particular number of turning points,None
19706,None,TalkBack.Year1.Saunders.Spring.021020-1,67,Whats in Italics right there also becomes important,None
19707,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.021020-1,67,Any questions on this,Keeping Everyone Together
19721,None,TalkBack.Year1.Saunders.Spring.021020-1,68,If I end up with something else then its neither an odd function or an even function,None
19722,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.021020-1,68,So what does that look like,Pressing for Accuracy
19723,None,TalkBack.Year1.Saunders.Spring.021020-1,68,If you want to turn in your text or just follow along on the screen here either will find youd be in the texts at page 171,None
19724,None,TalkBack.Year1.Saunders.Spring.021020-1,68,This is our first one,None
19725,None,TalkBack.Year1.Saunders.Spring.021020-1,68,I remember no matter what were testing we just plug in a negative X so every place that I see an X I put a parentheses,None
19726,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Theres an X with the cube outside of it so thats what I do just the X but parentheses with the negative X in it,None
19727,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Then the parentheses with the negative X here,None
19728,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Then I got to do a little math,None
19729,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,68,Whats negative X times negative X times negative X going to be,Pressing for Accuracy
19730,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Its going to be negative,None
19731,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Cause right,Keeping Everyone Together
19732,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Im multiplying by three times itll still be a XQ,None
19733,None,TalkBack.Year1.Saunders.Spring.021020-1,68,The negative times the negative here gives me a positive 7X and then I have to rewrite this to look like that,None
19734,None,TalkBack.Year1.Saunders.Spring.021020-1,68,In other words to get this to look like that Ive got to factor out the negative sign,None
19735,None,TalkBack.Year1.Saunders.Spring.021020-1,68,That becomes positive inside that becomes negative so theres my F of X I actually do have when I plug in a negative X I have the negative F of X,None
19736,None,TalkBack.Year1.Saunders.Spring.021020-1,68,We determined them that its an odd function and going back to this an odd function we could say is symmetrical about the origin,None
19737,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Again this is something that can help us in understanding what the graph should look like,None
19738,None,TalkBack.Year1.Saunders.Spring.021020-1,68,If I do this type of test I know it should be symmetrical about the origin,None
19739,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Thats the value of this,None
19740,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Then we look at the next one,None
19741,None,TalkBack.Year1.Saunders.Spring.021020-1,68,Again Im just going to take this,None
19742,None,TalkBack.Year1.Saunders.Spring.021020-1,68,My first step is rewriting this with parentheses every time I see an X and I plug in the negative X,None
19764,Revoicing,TalkBack.Year1.Saunders.Spring.021020-1,73,Yes because we know that if I plug a negative and its all positive theyre going to be positive,None
19765,None,TalkBack.Year1.Saunders.Spring.021020-1,73,Yes youre recognizing some of the patterns that go along with that,None
19766,None,TalkBack.Year1.Saunders.Spring.021020-1,73,I dont really want to take time in class to practice this,None
19767,None,TalkBack.Year1.Saunders.Spring.021020-1,73,Im sorry,None
19768,None,TalkBack.Year1.Saunders.Spring.021020-1,73,Just the time constraints for today,None
19769,None,TalkBack.Year1.Saunders.Spring.021020-1,73,This is less important than what Im about to tell you,None
19770,None,TalkBack.Year1.Saunders.Spring.021020-1,73,All right,None
19771,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.021020-1,73,Any questions before we leave that,Keeping Everyone Together
19772,None,TalkBack.Year1.Saunders.Spring.021020-1,73,Again the homework does have some of that,None
19773,None,TalkBack.Year1.Saunders.Spring.021020-1,73,Refer back to that example to walk through that,None
19774,None,TalkBack.Year1.Saunders.Spring.021020-1,74,Were actually going to flip over then to 39,None
19775,None,TalkBack.Year1.Saunders.Spring.021020-1,74,Page 101 has our essential question and Dante could you read that for me please,Keeping Everyone Together
19777,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,75,Hallway partner whats a polynomial model,Pressing for Accuracy
19778,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Saunders.Spring.021020-1,75,Tell your window partner,Keeping Everyone Together
19779,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,76,All right so Andy what is it,Pressing for Accuracy
19781,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,77,What does it look like when I say well heres my model,Pressing for Accuracy
19782,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,77,What am I handing you,Pressing for Accuracy
19888,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.021020-1,121,What on the graph tells me something is squared,Pressing for Accuracy
19889,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.021020-1,121,Its when it does what,Pressing for Accuracy
19890,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,121,so which one of those factors gets squared,Pressing for Accuracy
19893,Restating,TalkBack.Year1.Saunders.Spring.021020-1,123,See it bounces there,Keeping Everyone Together
19894,Revoicing,TalkBack.Year1.Saunders.Spring.021020-1,123,That factor is X1,None
19895,None,TalkBack.Year1.Saunders.Spring.021020-1,124,Andy a little selfdiscipline never hurts anybody,None
19896,None,TalkBack.Year1.Saunders.Spring.021020-1,125,Andy I think you have some work,None
19897,None,TalkBack.Year1.Saunders.Spring.021020-1,125,You are not staying on the right page over here,None
19898,None,TalkBack.Year1.Saunders.Spring.021020-1,125,So heres a template,None
19899,None,TalkBack.Year1.Saunders.Spring.021020-1,125,The reason I wrote this twice  I can go ahead and just plug in the Xintercepts,None
19900,None,TalkBack.Year1.Saunders.Spring.021020-1,125,If its supposed to be a cubic one of those two has to be a repeated one,None
19901,None,TalkBack.Year1.Saunders.Spring.021020-1,125,I got to put a square on one of those,None
19902,None,TalkBack.Year1.Saunders.Spring.021020-1,125,Because my template was X1,None
19903,None,TalkBack.Year1.Saunders.Spring.021020-1,125,This is where its bouncing so my X1 is the one thats going to be squared,None
19904,Keeping Everyone Together,TalkBack.Year1.Saunders.Spring.021020-1,125,Look at what I have,None
19905,None,TalkBack.Year1.Saunders.Spring.021020-1,125,Now the extra point is already here,None
19906,None,TalkBack.Year1.Saunders.Spring.021020-1,125,Thats the X so I am going to put a 2 in there,None
19907,None,TalkBack.Year1.Saunders.Spring.021020-1,125,Heres my steps,None
19908,None,TalkBack.Year1.Saunders.Spring.021020-1,125,My first step was just to plug in the Xintercept my second step plugging in the point there,None
19909,None,TalkBack.Year1.Saunders.Spring.021020-1,125,Hopefuly that help give a template that you can always use to start the process,None
19912,Restating,TalkBack.Year1.Saunders.Spring.021020-1,125,1 and 1,None
19913,Pressing for Accuracy,TalkBack.Year1.Saunders.Spring.021020-1,125,One of these is going to have to be squred because theres a cubic  Which of those Xintercepts,Pressing for Accuracy
19914,Pressing for Reasoning,TalkBack.Year1.Saunders.Spring.021020-1,126,What happens at 1 thats different than 1,Pressing for Accuracy
19915,None,TalkBack.Year1.Saunders.Spring.021020-1,126,All right guys this is the time to take a little bit of a break to get up walk around if you need to throw up awater bottle,None
19916,None,TalkBack.Year1.Saunders.Spring.021020-1,126,When the bell rings were going to start the quiz,None
19917,None,TalkBack.Year1.Saunders.Spring.021020-1,127,All right guys were going to split up the desks into rows,None
19918,None,TalkBack.Year1.Saunders.Spring.021020-1,127,Lets just make it easy for your teams and have you just go to those desks,None
19919,None,TalkBack.Year1.Saunders.Spring.021020-1,127,Neil just go the behind Cody then you can go to the last desk up there,None
19921,None,TalkBack.Year1.Saunders.Spring.021020-1,128,Lets say that you can do that,None
19922,None,TalkBack.Year1.Saunders.Spring.021020-1,128,Brad just asked about being able to use the old quiz in addition to your toolkit lets say you can do that,None
19923,None,TalkBack.Year1.Saunders.Spring.021020-1,128,You can use this and just the toolkit but no calculators and yes no textbooks,None
19924,None,TalkBack.Year1.Saunders.Spring.021020-1,128,You can put your textbook and journal away,None
19925,None,TalkBack.Year1.Saunders.Spring.021020-1,129,Toolkits the practice quiz as it turned out to be no calculators phones need to be off and off of you,None
19926,None,TalkBack.Year1.Saunders.Spring.021020-1,129,Theyre not in your pocket,None
19927,None,TalkBack.Year1.Saunders.Spring.021020-1,129,Theyre in your backpack,None
19928,None,TalkBack.Year1.Saunders.Spring.021020-1,129,You guys need to split,None
19929,None,TalkBack.Year1.Saunders.Spring.021020-1,129,You guys should be,None
19930,None,TalkBack.Year1.Saunders.Spring.021020-1,129,Toolkits and the quiz you could use those,None
19931,None,TalkBack.Year1.Saunders.Spring.021020-1,129,Actually you can turn off the microphones and bring them back up to my desk,None
19932,None,TalkBack.Year1.Saunders.Spring.021020-1,129,Hold down the little power button,None
